,Id,Year_Birth,Income
2086,4094,1961,60544.0
2087,8588,1961,60544.0
2088,3916,1971,49269.0
2089,9135,1950,27203.0
2090,1755,1988,45204.0
2091,2875,1978,67023.0
2092,2008,1978,77583.0
2093,10925,1983,76630.0
2094,1604,1960,47353.0
2095,5389,1964,48920.0
2096,2878,1947,67472.0
2097,4440,1964,64100.0
2098,1324,1988,38872.0
2099,6262,1962,72217.0
2100,3628,1987,15038.0
2101,3641,1976,13624.0
2102,322,1978,42554.0
2103,175,1986,71952.0
2104,6988,1986,71952.0
2105,8204,1971,78041.0
2106,7476,1964,63972.0
2107,5221,1957,52852.0
2108,8970,1972,62010.0
2109,9286,1960,83151.0
2110,5831,1967,77870.0
2111,1010,1977,46931.0
2112,11074,1977,85072.0
2113,5896,1987,73395.0
2114,3515,1952,62307.0
2115,5324,1981,58293.0
2116,6534,1974,47889.0
2117,8373,1979,24594.0
2118,3829,1979,24594.0
2119,4501,1965,69882.0
2120,4179,1959,24221.0
2121,2292,1985,22327.0
2122,9239,1961,61923.0
2123,8953,1965,35791.0
2124,10258,1965,35791.0
2125,3520,1990,91172.0
2126,10402,1967,35441.0
2127,11114,1970,19656.0
2128,9553,1987,7500.0
2129,6055,1979,71626.0
2130,4786,1977,75330.0
2131,5015,1976,34529.0
2132,8560,1992,48789.0
2133,3469,1977,34487.0
2134,5885,1973,35688.0
2135,3310,1973,35688.0
2136,2134,1952,53700.0
2137,2532,1987,73454.0
2138,2579,1957,71113.0
2139,3117,1955,
2140,5623,1980,31535.0
2141,4789,1953,80812.0
2142,9523,1982,40479.0
2143,5268,1960,29440.0
2144,1545,1986,38508.0
2145,2254,1983,69520.0
2146,2661,1964,18701.0
2147,3130,1964,18701.0
2148,5847,1969,69901.0
2149,5863,1953,47703.0
2150,999,1991,86037.0
2151,2931,1978,71847.0
2152,1890,1971,42033.0
2153,5589,1964,51983.0
2154,10172,1988,68655.0
2155,6729,1988,68655.0
2156,10492,1959,38285.0
2157,2939,1970,79419.0
2158,5948,1975,57338.0
2159,574,1964,42523.0
2160,3266,1964,42523.0
2161,10500,1984,31761.0
2162,7987,1969,65747.0
2163,1135,1960,17144.0
2164,24,1960,17144.0
2165,7244,1951,
2166,1966,1965,84618.0
2167,7789,1965,84618.0
2168,3336,1948,66375.0
2169,5644,1957,42213.0
2170,1295,1963,
2171,6663,1940,51141.0
2172,10262,1980,15072.0
2173,456,1986,7500.0
2174,3270,1978,17117.0
2175,5748,1965,59754.0
2176,8952,1953,65569.0
2177,3921,1952,28457.0
2178,9826,1972,86857.0
2179,5830,1972,86857.0
2180,8310,1964,68142.0
2181,6382,1953,48794.0
2182,8439,1964,63404.0
2183,7613,1974,49669.0
2184,48,1964,55761.0
2185,5046,1958,78331.0
2186,3231,1973,37971.0
2187,7181,1977,30368.0
2188,1663,1978,34043.0
2189,5441,1965,54111.0
2190,8602,1964,69932.0
2191,9925,1981,39665.0
2192,9499,1954,93404.0
2193,6568,1984,38680.0
2194,3032,1984,24570.0
2195,5153,1967,77766.0
2196,4127,1967,77766.0
2197,9940,1958,64961.0
2198,7527,1968,23748.0
2199,3406,1964,45989.0
2200,9771,1988,23331.0
2201,6722,1954,70421.0
2202,213,1963,23091.0
2203,8541,1990,24683.0
2204,8475,1973,157243.0
2205,8070,1973,54222.0
2206,313,1968,73455.0
2207,9757,1972,84906.0
2208,2088,1972,84906.0
2209,2320,1978,47025.0
2210,966,1966,44529.0
2211,9706,1974,31560.0
2212,3979,1983,90687.0
2213,5602,1989,66973.0
2214,2202,1978,41154.0
2215,9645,1968,64590.0
2216,7230,1960,50611.0
2217,5675,1960,50611.0
2218,4974,1970,83273.0
2219,5687,1980,81702.0
2220,5871,1979,24401.0
2221,3846,1974,42557.0
2222,10001,1985,7500.0
2223,2831,1976,78416.0
2224,868,1966,44794.0
2225,7212,1966,44794.0
2226,1743,1974,69719.0
2227,2415,1962,62568.0
2228,7947,1969,42231.0
2229,2106,1974,20130.0
2230,3363,1974,20130.0
2231,8595,1973,42429.0
2232,7232,1973,42429.0
2233,7829,1900,36640.0
2234,9977,1973,78901.0
2235,10142,1976,66476.0
2236,5263,1977,31056.0
2237,22,1976,46310.0
2238,528,1978,65819.0
2239,4070,1969,94871.0
